week_start,gateway_id,meters_expected,meters_read
2025-11-24,065C003A8D0C,267,223
2025-11-24,066430BA5119,399,365
2025-11-24,0665C3FE6D67,169,148
2025-11-24,06711BE6AD2A,117,108
2025-11-24,06787526FEB3,47,38
2025-11-24,0683D2A8DA42,69,64
2025-11-24,068553B3AA23,114,80
2025-11-24,0687F36E02C6,302,254
2025-11-24,069357B9F15F,204,62
2025-11-24,06981FD8AA87,139,127
2025-11-24,069A98DEEB1D,262,95
2025-11-24,06AA1DE70CBF,69,67
2025-11-24,06AAA28A5D6B,172,155
2025-11-24,06AEE181F595,340,316
2025-11-24,06B162DC93E3,168,163
2025-11-24,06B641B75B29,442,176
2025-11-24,06C0D5E3BCDB,251,230
2025-11-24,06C0F27E810B,110,98
2025-11-24,06C67619095C,393,337
2025-11-24,06C77FEA9550,54,47
2025-11-24,06C98DF4F0FA,263,256
2025-11-24,06CE0F3CFB3C,61,55
2025-11-24,06D0342253A0,63,53
2025-11-24,06D388A19D5D,130,117
2025-11-24,06D6B7018E15,306,254
2025-11-24,06D7F6C73E0C,244,232
2025-11-24,06D84598CCB4,122,61
2025-11-24,06DAF11BD38F,418,348
2025-11-24,06EA136A2996,205,177
2025-11-24,06EDBAE64B57,256,254
2025-11-24,06EEBD283262,99,95
2025-11-24,06EFD61B80ED,154,150
2025-11-24,06F2469B50EF,102,98
2025-11-24,06F2CDBD2C41,150,131
2025-11-24,06F40EA87663,148,134
2025-11-24,06F49BD8F572,149,139
2025-11-24,06FDA7D7B22A,245,237
2025-11-24,06FFEC2EFA5E,249,122
2025-11-24,0A0B47664A85,40,28
2025-11-24,0A10201AFE0A,53,50
2025-11-24,0A1037E90A63,228,225
2025-11-24,0A10A5A5056E,210,200
2025-11-24,0A15BC628AFC,109,102
2025-11-24,0A182EFD3C61,124,111
2025-11-24,0A184A2E46B7,80,70
2025-11-24,0A19C62F4F6D,77,65
2025-11-24,0A1FB1C98A92,131,61
2025-11-24,0A23474F1944,123,114
2025-11-24,0A25F6E3466C,69,54
2025-11-24,0A268A7E40CD,123,113
2025-11-24,0A272C5A2C9B,70,63
2025-11-24,0A2778A31BE3,140,115
2025-11-24,0A3528D089D9,166,153
2025-11-24,0A3983033084,184,161
2025-11-24,0A42B2DB6370,114,111
2025-11-24,0A4673793B3E,549,539
2025-11-24,0A485668F5C0,127,112
2025-11-24,0A4C884F240A,223,175
2025-11-24,0A4E33E2692B,170,149
2025-11-24,0A52DDE896BF,44,24
2025-11-24,0A55DA266F71,120,28
2025-11-24,0A568E79FEF6,94,2
2025-11-24,0A57338657F8,88,88
2025-11-24,0A57A684E20B,153,133
2025-11-24,0A5C1439B384,324,292
2025-11-24,0A5D017E401E,213,140
2025-11-24,0A5E96449374,65,58
2025-11-24,0A61E3165158,199,190
2025-11-24,0A62EECEEBD1,251,182
2025-11-24,0A6324E3E043,143,132
2025-11-24,0A6390E0FBA4,57,47
2025-11-24,0A663B6B4B28,136,120
2025-11-24,0A682ED9C6DD,217,191
2025-11-24,0A68A2032450,136,53
2025-11-24,0A68DF0B3D07,146,145
2025-11-24,0A68F38A6ACF,78,68
2025-11-24,0A6C571A1550,198,184
2025-11-24,0A6D3595373D,152,137
2025-11-24,0A6DA0C82CCB,174,162
2025-11-24,0A71A6F9D6C6,279,259
2025-11-24,0A78FAF47B00,82,79
2025-11-24,0A7AAFDD9E11,248,230
2025-11-24,0A7AC5BDAF86,305,203
2025-11-24,0A800188C20F,204,192
2025-11-24,0A8407CF4D85,236,232
2025-11-24,0A87B8C2734F,154,133
2025-11-24,0A8EA87BB037,320,314
2025-11-24,0A9547C11A56,244,151
2025-11-24,0A96EACD8070,208,128
2025-11-24,0A974F5D7D8C,62,49
2025-11-24,0A9A3BFD6C9B,129,118
2025-11-24,0AA18F330F59,156,133
2025-11-24,0AA2818A7B27,196,188
2025-11-24,0AA296FF247D,273,258
2025-11-24,0AA2F2CAB50B,187,153
2025-11-24,0AA3F18DE550,131,73
2025-11-24,0AA473D2FC17,202,113
2025-11-24,0AA4B065E5A5,125,117
2025-11-24,0AA9051FFFFA,156,143
2025-11-24,0AB5F9C21BF8,258,23
2025-11-24,0AB6B45C775A,199,177
2025-11-24,0AB97B7632EB,245,244
2025-11-24,0ABC8E60F4C1,81,70
2025-11-24,0ABD2E513F79,189,169
2025-11-24,0ABE42BE4165,222,208
2025-11-24,0AC437023B18,138,7
2025-11-24,0AD276FC5E27,147,134
2025-11-24,0AD2C92E9756,198,169
2025-11-24,0ADD02AB693D,204,184
2025-11-24,0AE03793586F,114,114
2025-11-24,0AE21E7A17E4,205,177
2025-11-24,0AE6BF39C720,77,75
2025-11-24,0AEF10F3A994,72,72
2025-11-24,0AF1F0E3B640,120,110
2025-11-24,0AF51D7D0F73,254,236
2025-11-24,0AF8DCB98E4B,43,26
2025-11-24,0AF9846E92DD,169,96
2025-11-24,0AFB7B311996,193,189
2025-11-24,0AFE702BB093,222,194
2025-11-24,0AFFC263C0D9,99,47
2025-11-24,0E03D8F69853,69,62
2025-11-24,0E0A8D6EB6B9,336,301
2025-11-24,0E0C3EB7915D,92,83
2025-11-24,0E0E2996F51A,92,80
2025-11-24,0E113B01A9A2,59,34
2025-11-24,0E11F69747A8,740,700
2025-11-24,0E121B6B8661,128,112
2025-11-24,0E1B6F4DBA34,192,164
2025-11-24,0E1C622E61BC,94,85
2025-11-24,0E1D7CA1DB0C,525,510
2025-11-24,0E21C239D865,274,268
2025-11-24,0E2575C7EE05,225,220
2025-11-24,0E2728C481CA,103,88
2025-11-24,0E293C5E4650,57,49
2025-11-24,0E2DEE345837,262,253
2025-11-24,0E31C429C185,87,83
2025-11-24,0E34282F4B53,209,188
2025-11-24,0E3D06A07E94,113,91
2025-11-24,0E3D96237639,177,160
2025-11-24,0E41CF7F74D5,380,358
2025-11-24,0E462188408C,175,171
2025-11-24,0E4CE5FB4405,398,323
2025-11-24,0E50A5B2E5C4,344,312
2025-11-24,0E543D410B0C,157,148
2025-11-24,0E55F28AB569,99,57
2025-11-24,0E5A9CEA8093,366,345
2025-11-24,0E5CD9B19DCB,281,95
2025-11-24,0E5DFCF65AD4,154,98
2025-11-24,0E61D34F9993,169,142
2025-11-24,0E69783262BE,201,179
2025-11-24,0E69C64B6E57,184,167
2025-11-24,0E6A7794AFC7,251,241
2025-11-24,0E6ACE6D3146,315,301
2025-11-24,0E6D2CBAED41,146,126
2025-11-24,0E752F1B295C,323,300
2025-11-24,0E7A8A5414C2,235,229
2025-11-24,0E892C46A442,150,142
2025-11-24,0E89F7D5B5BD,259,176
2025-11-24,0E8B8566815B,267,255
2025-11-24,0E8CF9CA526F,40,37
2025-11-24,0E8F36DAB9C2,125,99
2025-11-24,0E9761D8EB58,324,274
2025-11-24,0E9A30D927A5,301,290
2025-11-24,0E9DC914D8DF,151,132
2025-11-24,0EA0447DA91C,134,66
2025-11-24,0EA22CFA3A24,141,124
2025-11-24,0EA52A2A7581,144,130
2025-11-24,0EAEFEAEFB09,330,276
2025-11-24,0EB04F2114F4,259,252
2025-11-24,0EB6B31D8AFB,196,169
2025-11-24,0EBF1B27CDE1,61,21
2025-11-24,0EC8A35D0C20,151,144
2025-11-24,0ED0849FD6D8,80,69
2025-11-24,0ED1E9DBD593,282,240
2025-11-24,0ED4052A2763,273,192
2025-11-24,0ED5057ECE3F,357,321
2025-11-24,0EDC7177CCA9,72,30
2025-11-24,0EE071F7B24A,142,138
2025-11-24,0EE09EDA649F,259,217
2025-11-24,0EE317BA7C52,107,86
2025-11-24,0EE51B79E853,97,85
2025-11-24,0EE78E4317BB,92,79
2025-11-24,0EE9497950EE,769,742
2025-11-24,0EEA98D1BFDB,587,542
2025-11-24,0EECB108FF91,138,122
2025-11-24,0EF023E6452D,123,112
2025-11-24,0EF08481B333,247,226
2025-11-24,0EF437108E63,279,268
2025-11-24,0EF47B410B41,137,110
2025-11-24,0EFD600E2623,149,148
2025-12-01,0202CB0A6B1F,166,143
2025-12-01,02043B6BA08B,475,429
2025-12-01,02075B45BF24,146,134
2025-12-01,02091DF7CCB8,128,111
2025-12-01,02097AB58D3C,315,302
2025-12-01,020CC6FB9659,208,203
2025-12-01,02132677328F,311,257
2025-12-01,02142F017781,214,201
2025-12-01,02145826103B,129,98
2025-12-01,0217820BFFB2,162,157
2025-12-01,02251388D3A2,92,82
2025-12-01,0228A99EE35A,121,112
2025-12-01,022C6F326E3B,156,142
2025-12-01,022DB47C41AC,136,130
2025-12-01,023015602FAA,179,177
2025-12-01,0230D261A1CD,240,214
2025-12-01,0230EEF72435,351,351
2025-12-01,02314F9A9168,194,180
2025-12-01,023257D29366,221,216
2025-12-01,023270320B57,127,119
2025-12-01,02388A18854F,93,80
2025-12-01,0239AD51B7AF,109,94
2025-12-01,023A663EFD87,202,201
2025-12-01,023ADDDECF84,60,52
2025-12-01,02423E0E6E9F,297,262
2025-12-01,024570739DE0,106,71
2025-12-01,02478CD90F3A,106,93
2025-12-01,024DD3A9ADCA,187,159
2025-12-01,024ED433BF7D,86,50
2025-12-01,0253BB40EDA6,281,257
2025-12-01,0257E855DBCE,125,21
2025-12-01,0259991BA036,579,237
2025-12-01,026A6007FA48,208,192
2025-12-01,027137436C87,482,466
2025-12-01,0278E06A2F67,90,80
2025-12-01,0279D2AC6ACE,295,293
2025-12-01,027B2DC4EA84,294,130
2025-12-01,027D07FC97FC,158,129
2025-12-01,027FE9CED489,67,63
2025-12-01,028764AA026E,119,113
2025-12-01,02892F51E1CB,127,111
2025-12-01,0289694A6E5B,155,144
2025-12-01,028B24EADDAD,211,142
2025-12-01,028CC0AE5719,185,127
2025-12-01,0293918A963F,102,97
2025-12-01,02980E461859,122,113
2025-12-01,029A2B32D17E,194,159
2025-12-01,029C03C2BF19,107,101
2025-12-01,029DA26B1A92,109,97
2025-12-01,02A80292CB97,106,28
2025-12-01,02B5C5ADC792,121,19
2025-12-01,02B742646A0E,147,127
2025-12-01,02BAD919855D,82,75
2025-12-01,02BD26A4C3A0,247,230
2025-12-01,02C0F45F31E7,75,64
2025-12-01,02CFFA3A3F35,103,100
2025-12-01,02D49A34B2FE,418,330
2025-12-01,02D4DFEF402A,132,123
2025-12-01,02D7623552C8,141,132
2025-12-01,02DC03A0F1E6,156,135
2025-12-01,02E12310186C,391,321
2025-12-01,02EBC6CD4398,109,100
2025-12-01,02F093C88F2E,127,115
2025-12-01,02F18EEE028A,446,394
2025-12-01,02F56F7C8E0B,167,156
2025-12-01,02F5CE7705EC,387,325
2025-12-01,02F98EB34A7A,321,288
2025-12-01,02FBDD4A2C43,78,74
2025-12-01,060C5773A61B,116,107
2025-12-01,060EE3CB4779,69,57
2025-12-01,06132D7396F8,96,49
2025-12-01,0616F247083A,546,481
2025-12-01,061A4322745C,173,47
2025-12-01,06238EE3BE6C,228,204
2025-12-01,062EA113798F,179,62
2025-12-01,0634F78DB4C5,68,60
2025-12-01,0639EA5602C1,113,109
2025-12-01,0644582257D9,140,129
2025-12-01,064AED1EC0AA,195,164
2025-12-01,064BE19B0A9E,143,129
2025-12-01,064C94C771EC,205,194
2025-12-01,064E66B5367B,208,189
2025-12-01,06509A84E873,269,85
2025-12-01,065B928716CD,108,99
2025-12-01,065C003A8D0C,267,227
2025-12-01,066430BA5119,399,347
2025-12-01,0665C3FE6D67,169,136
2025-12-01,06711BE6AD2A,117,111
2025-12-01,06787526FEB3,47,42
2025-12-01,0683D2A8DA42,69,67
2025-12-01,068553B3AA23,114,52
2025-12-01,0687F36E02C6,302,285
2025-12-01,069357B9F15F,204,28
2025-12-01,06981FD8AA87,139,121
2025-12-01,069A98DEEB1D,262,78
2025-12-01,06AA1DE70CBF,69,62
2025-12-01,06AAA28A5D6B,172,160
2025-12-01,06AEE181F595,340,293
2025-12-01,06B162DC93E3,168,160
2025-12-01,06B641B75B29,442,154
2025-12-01,06C0D5E3BCDB,251,221
2025-12-01,06C0F27E810B,110,102
2025-12-01,06C67619095C,393,339
2025-12-01,06C77FEA9550,54,48
2025-12-01,06C98DF4F0FA,263,253
2025-12-01,06CE0F3CFB3C,61,58
2025-12-01,06D0342253A0,63,56
2025-12-01,06D388A19D5D,130,126
2025-12-01,06D6B7018E15,306,286
2025-12-01,06D7F6C73E0C,244,199
2025-12-01,06D84598CCB4,122,74
2025-12-01,06DAF11BD38F,418,350
2025-12-01,06EA136A2996,205,185
2025-12-01,06EDBAE64B57,256,252
2025-12-01,06EEBD283262,99,93
2025-12-01,06EFD61B80ED,154,141
2025-12-01,06F2469B50EF,102,87
2025-12-01,06F2CDBD2C41,150,129
2025-12-01,06F40EA87663,148,141
2025-12-01,06F49BD8F572,149,142
2025-12-01,06FDA7D7B22A,245,226
2025-12-01,06FFEC2EFA5E,249,137
2025-12-01,0A0B47664A85,40,35
2025-12-01,0A10201AFE0A,53,50
2025-12-01,0A1037E90A63,228,219
2025-12-01,0A10A5A5056E,210,187
2025-12-01,0A15BC628AFC,109,103
2025-12-01,0A182EFD3C61,124,111
2025-12-01,0A184A2E46B7,80,78
2025-12-01,0A19C62F4F6D,77,71
2025-12-01,0A1FB1C98A92,131,76
2025-12-01,0A23474F1944,123,115
2025-12-01,0A25F6E3466C,69,63
2025-12-01,0A268A7E40CD,123,113
2025-12-01,0A272C5A2C9B,70,70
2025-12-01,0A2778A31BE3,140,134
2025-12-01,0A3528D089D9,166,155
2025-12-01,0A3983033084,184,172
2025-12-01,0A42B2DB6370,114,100
2025-12-01,0A4673793B3E,549,549
2025-12-01,0A485668F5C0,127,107
2025-12-01,0A4C884F240A,223,188
2025-12-01,0A4E33E2692B,170,146
2025-12-01,0A52DDE896BF,44,32
2025-12-01,0A55DA266F71,120,47
2025-12-01,0A568E79FEF6,94,14
2025-12-01,0A57338657F8,88,88
2025-12-01,0A57A684E20B,153,142
2025-12-01,0A5C1439B384,324,293
2025-12-01,0A5D017E401E,213,172
2025-12-01,0A5E96449374,65,61
2025-12-01,0A61E3165158,199,191
2025-12-01,0A62EECEEBD1,251,177
2025-12-01,0A6324E3E043,143,139
2025-12-01,0A6390E0FBA4,57,48
2025-12-01,0A663B6B4B28,136,124
2025-12-01,0A682ED9C6DD,217,188
2025-12-01,0A68A2032450,136,65
2025-12-01,0A68DF0B3D07,146,139
2025-12-01,0A68F38A6ACF,78,71
2025-12-01,0A6C571A1550,198,189
2025-12-01,0A6D3595373D,152,129
2025-12-01,0A6DA0C82CCB,174,163
2025-12-01,0A71A6F9D6C6,279,258
2025-12-01,0A78FAF47B00,82,78
2025-12-01,0A7AAFDD9E11,248,218
2025-12-01,0A7AC5BDAF86,305,233
2025-12-01,0A800188C20F,204,197
2025-12-01,0A8407CF4D85,236,233
2025-12-01,0A87B8C2734F,154,136
2025-12-01,0A8EA87BB037,320,302
2025-12-01,0A9547C11A56,244,79
2025-12-01,0A96EACD8070,208,160
2025-12-01,0A974F5D7D8C,62,50
2025-12-01,0A9A3BFD6C9B,129,126
2025-12-01,0AA18F330F59,156,132
2025-12-01,0AA2818A7B27,196,190
2025-12-01,0AA296FF247D,273,253
2025-12-01,0AA2F2CAB50B,187,162
2025-12-01,0AA3F18DE550,131,93
2025-12-01,0AA473D2FC17,202,134
2025-12-01,0AA4B065E5A5,125,118
2025-12-01,0AA9051FFFFA,156,148
2025-12-01,0AB5F9C21BF8,258,26
2025-12-01,0AB6B45C775A,199,172
2025-12-01,0AB97B7632EB,245,241
2025-12-01,0ABC8E60F4C1,81,74
2025-12-01,0ABD2E513F79,189,171
2025-12-01,0ABE42BE4165,222,206
2025-12-01,0AC437023B18,138,6
2025-12-01,0AD276FC5E27,147,124
2025-12-01,0AD2C92E9756,198,190
2025-12-01,0ADD02AB693D,204,198
2025-12-01,0AE03793586F,114,109
2025-12-01,0AE21E7A17E4,205,191
2025-12-01,0AE6BF39C720,77,73
2025-12-01,0AEF10F3A994,72,67
2025-12-01,0AF1F0E3B640,120,109
2025-12-01,0AF51D7D0F73,254,233
2025-12-01,0AF8DCB98E4B,43,9
2025-12-01,0AF9846E92DD,169,117
2025-12-01,0AFB7B311996,193,180
2025-12-01,0AFE702BB093,222,203
2025-12-01,0AFFC263C0D9,99,62
2025-12-01,0E03D8F69853,69,60
2025-12-01,0E0A8D6EB6B9,336,310
2025-12-01,0E0C3EB7915D,92,88
2025-12-01,0E0E2996F51A,92,81
2025-12-01,0E113B01A9A2,59,32
2025-12-01,0E11F69747A8,740,734
2025-12-01,0E121B6B8661,128,109
2025-12-01,0E1B6F4DBA34,192,166
2025-12-01,0E1C622E61BC,94,91
2025-12-01,0E1D7CA1DB0C,525,517
2025-12-01,0E21C239D865,274,262
2025-12-01,0E2575C7EE05,225,214
2025-12-01,0E2728C481CA,103,88
2025-12-01,0E293C5E4650,57,53
2025-12-01,0E2DEE345837,262,251
2025-12-01,0E31C429C185,87,81
2025-12-01,0E34282F4B53,209,193
2025-12-01,0E3D06A07E94,113,69
2025-12-01,0E3D96237639,177,157
2025-12-01,0E41CF7F74D5,380,359
2025-12-01,0E462188408C,175,169
2025-12-01,0E4CE5FB4405,398,324
2025-12-01,0E50A5B2E5C4,344,319
2025-12-01,0E543D410B0C,157,146
2025-12-01,0E55F28AB569,99,44
2025-12-01,0E5A9CEA8093,366,347
2025-12-01,0E5CD9B19DCB,281,149
2025-12-01,0E5DFCF65AD4,154,87
2025-12-01,0E61D34F9993,169,142
2025-12-01,0E69783262BE,201,181
2025-12-01,0E69C64B6E57,184,180
2025-12-01,0E6A7794AFC7,251,242
2025-12-01,0E6ACE6D3146,315,294
2025-12-01,0E6D2CBAED41,146,126
2025-12-01,0E752F1B295C,323,307
2025-12-01,0E7A8A5414C2,235,227
2025-12-01,0E892C46A442,150,149
2025-12-01,0E89F7D5B5BD,259,201
2025-12-01,0E8B8566815B,267,244
2025-12-01,0E8CF9CA526F,40,40
2025-12-01,0E8F36DAB9C2,125,108
2025-12-01,0E9761D8EB58,324,283
2025-12-01,0E9A30D927A5,301,276
2025-12-01,0E9DC914D8DF,151,133
2025-12-01,0EA0447DA91C,134,97
2025-12-01,0EA22CFA3A24,141,124
2025-12-01,0EA52A2A7581,144,122
2025-12-01,0EAEFEAEFB09,330,305
2025-12-01,0EB04F2114F4,259,255
2025-12-01,0EB6B31D8AFB,196,180
2025-12-01,0EBF1B27CDE1,61,35
2025-12-01,0EC8A35D0C20,151,139
2025-12-01,0ED0849FD6D8,80,64
2025-12-01,0ED1E9DBD593,282,248
2025-12-01,0ED4052A2763,273,208
2025-12-01,0ED5057ECE3F,357,319
2025-12-01,0EDC7177CCA9,72,26
2025-12-01,0EE071F7B24A,142,135
2025-12-01,0EE09EDA649F,259,212
2025-12-01,0EE317BA7C52,107,86
2025-12-01,0EE51B79E853,97,83
2025-12-01,0EE78E4317BB,92,82
2025-12-01,0EE9497950EE,769,758
2025-12-01,0EEA98D1BFDB,587,569
2025-12-01,0EECB108FF91,138,114
2025-12-01,0EF023E6452D,123,116
2025-12-01,0EF08481B333,247,237
2025-12-01,0EF437108E63,279,244
2025-12-01,0EF47B410B41,137,119
2025-12-01,0EFD600E2623,149,140
2025-12-08,0202CB0A6B1F,166,160
2025-12-08,02043B6BA08B,475,451
2025-12-08,02075B45BF24,146,140
2025-12-08,02091DF7CCB8,128,103
2025-12-08,02097AB58D3C,315,313
2025-12-08,020CC6FB9659,208,196
2025-12-08,02132677328F,311,267
2025-12-08,02142F017781,214,203
2025-12-08,02145826103B,129,101
2025-12-08,0217820BFFB2,162,153
2025-12-08,02251388D3A2,92,86
2025-12-08,0228A99EE35A,121,113
2025-12-08,022C6F326E3B,156,134
2025-12-08,022DB47C41AC,136,130
2025-12-08,023015602FAA,179,162
2025-12-08,0230D261A1CD,240,226
2025-12-08,0230EEF72435,351,348
2025-12-08,02314F9A9168,194,186
2025-12-08,023257D29366,221,208
2025-12-08,023270320B57,127,115
2025-12-08,02388A18854F,93,77
2025-12-08,0239AD51B7AF,109,100
2025-12-08,023A663EFD87,202,193
2025-12-08,023ADDDECF84,60,52
2025-12-08,02423E0E6E9F,297,262
2025-12-08,024570739DE0,106,75
2025-12-08,02478CD90F3A,106,97
2025-12-08,024DD3A9ADCA,187,158
2025-12-08,024ED433BF7D,86,42
2025-12-08,0253BB40EDA6,281,267
2025-12-08,0257E855DBCE,125,29
2025-12-08,0259991BA036,579,237
2025-12-08,026A6007FA48,208,197
2025-12-08,027137436C87,482,442
2025-12-08,0278E06A2F67,90,85
2025-12-08,0279D2AC6ACE,295,294
2025-12-08,027B2DC4EA84,294,154
2025-12-08,027D07FC97FC,158,139
2025-12-08,027FE9CED489,67,65
2025-12-08,028764AA026E,119,115
2025-12-08,02892F51E1CB,127,106
2025-12-08,0289694A6E5B,155,126
2025-12-08,028B24EADDAD,211,182
2025-12-08,028CC0AE5719,185,95
2025-12-08,0293918A963F,102,99
2025-12-08,02980E461859,122,115
2025-12-08,029A2B32D17E,194,149
2025-12-08,029C03C2BF19,107,100
2025-12-08,029DA26B1A92,109,102
2025-12-08,02A80292CB97,106,40
2025-12-08,02B5C5ADC792,121,33
2025-12-08,02B742646A0E,147,81
2025-12-08,02BAD919855D,82,79
2025-12-08,02BD26A4C3A0,247,223
2025-12-08,02C0F45F31E7,75,68
2025-12-08,02CFFA3A3F35,103,101
2025-12-08,02D49A34B2FE,418,235
2025-12-08,02D4DFEF402A,132,76
2025-12-08,02D7623552C8,141,129
2025-12-08,02DC03A0F1E6,156,144
2025-12-08,02E12310186C,391,226
2025-12-08,02EBC6CD4398,109,102
2025-12-08,02F093C88F2E,127,116
2025-12-08,02F18EEE028A,446,366
2025-12-08,02F56F7C8E0B,167,163
2025-12-08,02F5CE7705EC,387,316
2025-12-08,02F98EB34A7A,321,309
2025-12-08,02FBDD4A2C43,78,71
2025-12-08,060C5773A61B,116,107
2025-12-08,060EE3CB4779,69,56
2025-12-08,06132D7396F8,96,61
2025-12-08,0616F247083A,546,491
2025-12-08,061A4322745C,173,79
2025-12-08,06238EE3BE6C,228,208
2025-12-08,062EA113798F,179,63
2025-12-08,0634F78DB4C5,68,58
2025-12-08,0639EA5602C1,113,99
2025-12-08,0644582257D9,140,135
2025-12-08,064AED1EC0AA,195,171
2025-12-08,064BE19B0A9E,143,125
2025-12-08,064C94C771EC,205,191
2025-12-08,064E66B5367B,208,197
2025-12-08,06509A84E873,269,133
2025-12-08,065B928716CD,108,92
2025-12-08,065C003A8D0C,267,252
2025-12-08,066430BA5119,399,360
2025-12-08,0665C3FE6D67,169,147
2025-12-08,06711BE6AD2A,117,110
2025-12-08,06787526FEB3,47,42
2025-12-08,0683D2A8DA42,69,65
2025-12-08,068553B3AA23,114,44
2025-12-08,0687F36E02C6,302,266
2025-12-08,069357B9F15F,204,30
2025-12-08,06981FD8AA87,139,135
2025-12-08,069A98DEEB1D,262,67
2025-12-08,06AA1DE70CBF,69,65
2025-12-08,06AAA28A5D6B,172,157
2025-12-08,06AEE181F595,340,307
2025-12-08,06B162DC93E3,168,119
2025-12-08,06B641B75B29,442,210
2025-12-08,06C0D5E3BCDB,251,143
2025-12-08,06C0F27E810B,110,106
2025-12-08,06C67619095C,393,362
2025-12-08,06C77FEA9550,54,52
2025-12-08,06C98DF4F0FA,263,242
2025-12-08,06CE0F3CFB3C,61,55
2025-12-08,06D0342253A0,63,59
2025-12-08,06D388A19D5D,130,124
2025-12-08,06D6B7018E15,306,292
2025-12-08,06D7F6C73E0C,244,165
2025-12-08,06D84598CCB4,122,93
2025-12-08,06DAF11BD38F,418,370
2025-12-08,06EA136A2996,205,189
2025-12-08,06EDBAE64B57,256,242
2025-12-08,06EEBD283262,99,82
2025-12-08,06EFD61B80ED,154,135
2025-12-08,06F2469B50EF,102,88
2025-12-08,06F2CDBD2C41,150,134
2025-12-08,06F40EA87663,148,133
2025-12-08,06F49BD8F572,149,133
2025-12-08,06FDA7D7B22A,245,231
2025-12-08,06FFEC2EFA5E,249,161
2025-12-08,0A0B47664A85,40,37
2025-12-08,0A10201AFE0A,53,50
2025-12-08,0A1037E90A63,228,219
2025-12-08,0A10A5A5056E,210,201
2025-12-08,0A15BC628AFC,109,99
2025-12-08,0A182EFD3C61,124,113
2025-12-08,0A184A2E46B7,80,77
2025-12-08,0A19C62F4F6D,77,71
2025-12-08,0A1FB1C98A92,131,91
2025-12-08,0A23474F1944,123,111
2025-12-08,0A25F6E3466C,69,54
2025-12-08,0A268A7E40CD,123,108
2025-12-08,0A272C5A2C9B,70,65
2025-12-08,0A2778A31BE3,140,128
2025-12-08,0A3528D089D9,166,154
2025-12-08,0A3983033084,184,162
2025-12-08,0A42B2DB6370,114,105
2025-12-08,0A4673793B3E,549,532
2025-12-08,0A485668F5C0,127,123
2025-12-08,0A4C884F240A,223,205
2025-12-08,0A4E33E2692B,170,151
2025-12-08,0A52DDE896BF,44,41
2025-12-08,0A55DA266F71,120,72
2025-12-08,0A568E79FEF6,94,4
2025-12-08,0A57338657F8,88,84
2025-12-08,0A57A684E20B,153,138
2025-12-08,0A5C1439B384,324,297
2025-12-08,0A5D017E401E,213,196
2025-12-08,0A5E96449374,65,59
2025-12-08,0A61E3165158,199,187
2025-12-08,0A62EECEEBD1,251,112
2025-12-08,0A6324E3E043,143,142
2025-12-08,0A6390E0FBA4,57,51
2025-12-08,0A663B6B4B28,136,112
2025-12-08,0A682ED9C6DD,217,204
2025-12-08,0A68A2032450,136,90
2025-12-08,0A68DF0B3D07,146,140
2025-12-08,0A68F38A6ACF,78,70
2025-12-08,0A6C571A1550,198,180
2025-12-08,0A6D3595373D,152,139
2025-12-08,0A6DA0C82CCB,174,170
2025-12-08,0A71A6F9D6C6,279,268
2025-12-08,0A78FAF47B00,82,75
2025-12-08,0A7AAFDD9E11,248,221
2025-12-08,0A7AC5BDAF86,305,276
2025-12-08,0A800188C20F,204,188
2025-12-08,0A8407CF4D85,236,229
2025-12-08,0A87B8C2734F,154,136
2025-12-08,0A8EA87BB037,320,294
2025-12-08,0A9547C11A56,244,63
2025-12-08,0A96EACD8070,208,179
2025-12-08,0A974F5D7D8C,62,52
2025-12-08,0A9A3BFD6C9B,129,127
2025-12-08,0AA18F330F59,156,80
2025-12-08,0AA2818A7B27,196,187
2025-12-08,0AA296FF247D,273,249
2025-12-08,0AA2F2CAB50B,187,174
2025-12-08,0AA3F18DE550,131,98
2025-12-08,0AA473D2FC17,202,147
2025-12-08,0AA4B065E5A5,125,116
2025-12-08,0AA9051FFFFA,156,146
2025-12-08,0AB5F9C21BF8,258,65
2025-12-08,0AB6B45C775A,199,193
2025-12-08,0AB97B7632EB,245,231
2025-12-08,0ABC8E60F4C1,81,74
2025-12-08,0ABD2E513F79,189,169
2025-12-08,0ABE42BE4165,222,201
2025-12-08,0AC437023B18,138,4
2025-12-08,0AD276FC5E27,147,90
2025-12-08,0AD2C92E9756,198,184
2025-12-08,0ADD02AB693D,204,166
2025-12-08,0AE03793586F,114,109
2025-12-08,0AE21E7A17E4,205,193
2025-12-08,0AE6BF39C720,77,74
2025-12-08,0AEF10F3A994,72,63
2025-12-08,0AF1F0E3B640,120,113
2025-12-08,0AF51D7D0F73,254,231
2025-12-08,0AF8DCB98E4B,43,14
2025-12-08,0AF9846E92DD,169,125
2025-12-08,0AFB7B311996,193,183
2025-12-08,0AFE702BB093,222,180
2025-12-08,0AFFC263C0D9,99,75
2025-12-08,0E03D8F69853,69,61
2025-12-08,0E0A8D6EB6B9,336,287
2025-12-08,0E0C3EB7915D,92,92
2025-12-08,0E0E2996F51A,92,74
2025-12-08,0E113B01A9A2,59,24
2025-12-08,0E11F69747A8,740,719
2025-12-08,0E121B6B8661,128,115
2025-12-08,0E1B6F4DBA34,192,175
2025-12-08,0E1C622E61BC,94,91
2025-12-08,0E1D7CA1DB0C,525,501
2025-12-08,0E21C239D865,274,244
